id,danceability,energy,valence,mood
3DdOsUq1M9mJBFVR0xbSOx,0.425,0.808,0.369,angry
5oEGrfx9n2HT1HHIrfWrQr,0.269,0.0592,0.447,relaxed
5Ui5PfcyH8TpeC1tHCXJ2I,0.311,0.864,0.336,angry
7lMGc58V3S7lD2SLNRdOKx,0.178,0.967,0.47,angry
2Uilp8alSjAxV0IXorUk9l,0.31,0.973,0.226,angry
4pVMxYJkzPxNOTmadzmsvE,0.443,0.32,0.165,relaxed
660u9agQuREtEDmETVWSts,0.601,0.631,0.477,sad
0HSqXHUdHUbDjWxYIClohv,0.532,0.441,0.204,sad
3IlcFFY0W9gNomWQjnX6Rj,0.723,0.351,0.284,relaxed
0aZQyZyQ41fb12tJdYVa5H,0.468,0.86,0.385,angry
6SPdaCpTYFe8ay3kdBHVD7,0.212,0.834,0.248,angry
4sscDOZCkbLSlDqcCgUJnX,0.78,0.869,0.957,happy
7yNsSWHrCAFGew4mLpjDrZ,0.479,0.992,0.356,angry
0PyXofdfiynOjUoapWE0m3,0.23,0.711,0.299,sad
0HVQuuXGAcQ2P5mBN521ae,0.464,0.612,0.496,angry
2Vy4z1ZUN7RvN7syWI2yef,0.131,0.975,0.393,angry
2AQZ89Q1ZZWsJNWwXZpLtY,0.578,0.624,0.533,relaxed
6YnnBx8Iq1XvlBrgonGLfP,0.702,0.714,0.856,happy
3nqm3DdVskqbHhmb8S8hMd,0.47,0.915,0.69,happy
3imY7eETBfsth0ZNhiIug3,0.261,0.758,0.108,sad
0jiBVBJkLrlGLgrIVmd3VK,0.84,0.762,0.946,happy
2V8jIbkoCm7mz79hdGdOTq,0.603,0.464,0.474,happy
5SGj9cNTZdAQQ0CQFx8IB6,0.165,0.992,0.474,angry
13J9Rdr35e9ktyaRm6VtLj,0.348,0.933,0.607,happy
5AHblgoJIg4FuILpRl5LNF,0.213,0.566,0.0973,sad
4R1DpQ9KA9ov9gXrdmDaaQ,0.439,0.301,0.553,relaxed
7j0nWiNXw3Ncq69NxT4k6s,0.321,0.855,0.528,angry
1brWhQEoBoT9tMnNfcRsjr,0.667,0.206,0.408,relaxed
0NwncLo335WFqNKl9xhXrB,0.355,0.907,0.219,sad
7AgYppy3FMGbn2TkVCVrv2,0.568,0.906,0.368,sad
7IDQX9EUgMNQTgYcZSpO1d,0.109,0.854,0.134,sad
5DRbMcQiXmSsELEpbBTpkt,0.618,0.172,0.115,relaxed
5Gh7uZTnZx3bpCyGaY7wpt,0.453,0.961,0.742,angry
6gQUbFwwdYXlKdmqRoWKJe,0.54,0.982,0.91,happy
3xiYn2FVh7XOlhb8pBrELg,0.464,0.779,0.155,sad
5CjwXdq5Z73Va0XCPFG5Aq,0.539,0.893,0.683,angry
7kYsV81UkV4z7UuF94u8T6,0.414,0.00402,0.115,sad
0dt3XQL7LjTNyizTXY00yD,0.296,0.918,0.137,angry
0rhUvAqeXfG4gl4IZhglgX,0.739,0.418,0.278,relaxed
5IVuqXILoxVWvWEPm82Jxr,0.646,0.77,0.681,happy
7kFMBTOVe1fBGI5PefWyY5,0.553,0.941,0.634,angry
0lsDJ0EkccufmSM43P28TQ,0.673,0.887,0.726,angry
6P4sJv6CtaIuQ7mpzDKlCH,0.501,0.716,0.52,relaxed
4dldnOikYFCNhYzAQIR3vz,0.795,0.564,0.728,relaxed
0ge1WFjPBWnfPz0JnlC212,0.292,0.881,0.427,angry
0azh8Cxn6sUDdyXDBE9qUk,0.155,0.161,0.118,relaxed
6LeAedD4ZcwueB0WizpJh8,0.288,0.0726,0.206,relaxed
63CbvkHcX8VBn09CCcGDLQ,0.756,0.426,0.655,happy
4ReyTz0y3TGkX48wO3Llot,0.358,0.893,0.262,angry
0QWoIBZXd9FbVf0M7hVcmt,0.739,0.258,0.269,sad
4BgOZRhJ47uUj9M6Wn9ZhX,0.556,0.654,0.625,sad
2fK3jrAkv91O6SU1L0oxi7,0.723,0.715,0.889,happy
5mZYRyOPWVlTtPGWHJCbAL,0.778,0.206,0.571,relaxed
4TsWd7wuvaKW9E2DSoXGnq,0.684,0.677,0.774,happy
1Mtwi6CmEHxkZvsNWR9qVE,0.608,0.514,0.313,relaxed
3DQVVSgYuqVIrYpjXnjhsn,0.694,0.721,0.818,angry
3fCk6T2IJsMVEZ45079urc,0.395,0.996,0.291,angry
2dId9x9fxcaeAOswSIBC39,0.326,0.668,0.419,sad
64x9gfHg9gqSGmVY10psD8,0.336,0.158,0.165,sad
3KOPorZiKeW6gFeIViqMoq,0.675,0.494,0.829,angry
48NXpYRuvv9izul4oXhqS9,0.887,0.701,0.965,happy
36614jRE5gbd32fL1yAxv7,0.763,0.127,0.518,relaxed
4rLFh3Mt36EZHB6C2ytNi3,0.346,0.979,0.345,angry
5JLy9IPZhFwmPBlPjcqDL0,0.455,0.274,0.613,relaxed
3qmia7zOrWK9CkK8wWUkbz,0.52,0.918,0.635,happy
1OhqL9yY8DfQxx5mTpa2LK,0.221,0.984,0.167,angry
2WaPENhrq1MEy1qk6iKnCh,0.318,0.728,0.306,angry
27CwCwu3EocFMESQRc78iC,0.367,0.741,0.689,relaxed
4qKL9GFo2A2hx8HVL5YMu2,0.326,0.22,0.14,relaxed
1ElBmlZ8tSXaNUl989h8x5,0.5,0.333,0.163,relaxed
02E4skBHp6ZyoEDgXHcQgu,0.611,0.0975,0.399,relaxed
2yPi8Ayxxe8K3UpnQWk3ZX,0.189,0.972,0.138,angry
2v3hw60laqNnrNM7KFyX19,0.44,0.952,0.246,angry
2Nc7QdkRmAMdBPBgkqlyxA,0.401,0.994,0.261,angry
26uVP8g7Uijo0zuN22De3x,0.387,0.572,0.399,angry
4yI5P1dZm7pLFs9eiS4Yn2,0.541,0.504,0.546,relaxed
3LA5kI6ohA91mhyE3E2hyf,0.366,0.927,0.77,angry
7EZlzu01NzbR1jWEIDSk5T,0.362,0.961,0.137,angry
1T24OCmbICPdS5iEqzxKdw,0.539,0.416,0.252,relaxed
6lGCtYqiPKyolpvXjSIyqM,0.32,0.287,0.0757,relaxed
68B0wgSwN4blmmoFMuVKmz,0.313,0.572,0.132,relaxed
0PhCZ8OiGK8MJQPheZCCkE,0.649,0.274,0.598,happy
6w20WuYwMoRJdrprfWiV5A,0.456,0.0441,0.0384,sad
2uMqG8w8oi09fB2YA2QLOm,0.298,0.327,0.454,relaxed
0RcJoi4OLdWWvhwQAZ25Oa,0.459,0.85,0.52,happy
7KWoeBqSdZHEloYKVxssfG,0.404,0.266,0.491,sad
1Hd9I5eGPhOzc4M6C0pgME,0.452,0.201,0.402,sad
1YbuG1qwTadVXeEqUGdzpk,0.693,0.445,0.788,relaxed
5ASM6Qjiav2xPe7gRkQMsQ,0.529,0.772,0.853,happy
2dCmGcEOQrMQhMMS8Vj7Ca,0.838,0.794,0.962,happy
66M3khO7OfTOrRUSIOh5Tx,0.426,0.284,0.155,sad
0zeUnjRcSYO3hY5XbYsOoA,0.474,0.284,0.121,sad
1gFMesXcHHtIUhwzxYFOtz,0.735,0.86,0.835,happy
0Diywwc3q1HlBiVxCC61jK,0.755,0.613,0.398,relaxed
3aXyB7iqA4MDu0OlOKAXY3,0.471,0.824,0.512,happy
25H0Wd1ugPRXGM2LlpjVXM,0.402,0.0675,0.417,relaxed
2gnYFQWMzj8bNX4dDJyWzW,0.428,0.76,0.427,angry
5k0RmmWmBJ0NS1RiYViRhL,0.616,0.464,0.645,sad
76MWVBZtNelwLCgHFIUmeZ,0.525,0.506,0.209,sad
4mmkhcEm1Ljy1U9nwtsxUo,0.571,0.739,0.66,happy
6ciXx0fgkmAnaiX3iv9Hjd,0.878,0.445,0.927,happy
0ofp0aBBFtcc5CdkUDcp68,0.379,0.217,0.159,sad
196rNjJkKTjsk2NTEtJKLq,0.371,0.696,0.209,angry
3WEDBjYdFN9anBLB87w9b8,0.346,0.854,0.414,relaxed
5ZwXpxkFA2qW0nGCXwpIx4,0.173,0.953,0.245,angry
5FnFUhTm3M5M8exXQxztoR,0.587,0.586,0.756,relaxed
1606YioG1iVJRgY5zBiO76,0.403,0.932,0.392,angry
4b8Of9pmPK53OVWzvJZhbB,0.711,0.482,0.21,sad
0XArpGxcsyRZVJy1gLvwLK,0.625,0.818,0.249,sad
5qyJ5rKvb8TbNDNbuctVSg,0.416,0.633,0.735,happy
61JI5Zjo2AzumfuFBldvNx,0.57,0.685,0.966,relaxed
5vVLUqs9ogEGnH44Lh8Tuc,0.651,0.221,0.319,relaxed
0CbESIyx34Usxoy7emUEBd,0.488,0.88,0.485,angry
4UXEoEb1hOcOI8Fnz2sHlV,0.61,0.586,0.489,relaxed
6dREi4aOgc4OQ9O53LvfSW,0.613,0.653,0.505,happy
2vQa5ELj0hYwrYZp8MVZn7,0.547,0.569,0.458,sad
5ictZMfQTA9DoYeOdfSYVL,0.58,0.847,0.916,sad
2vhLg9UmWgq6nOTEWcxFdF,0.504,0.921,0.684,happy
6vjvewW34Y3UiGQtJokGlY,0.286,0.982,0.118,angry
7o8bf9SHWmIAgTdexmgyj5,0.33,0.533,0.506,sad
0Ej6qIhc3k3Kky7UknNbav,0.591,0.208,0.064,relaxed
5bONR4cFfkNArbWRrMExNu,0.692,0.895,0.585,sad
1NV8LlaC1InXaDQOcMBQTg,0.466,0.0456,0.366,relaxed
5J5faaPlU22Wl3X0sXPWfy,0.473,0.986,0.0709,angry
2xIeWNz9hiB2tCVKKGWmmw,0.412,0.603,0.114,sad
0BRBDRdjgP4Iw8coBDAeeT,0.637,0.769,0.77,angry
6oqmd7agyZJHQIAvWBQWFb,0.186,0.805,0.207,sad
3D6t68V5WfxEIMbwcARLia,0.592,0.792,0.546,sad
7dIkQYmRsKXAbzshwF7pjI,0.731,0.811,0.859,angry
2IAtnd4UG52HQP9Rwart5h,0.715,0.949,0.845,happy
2bjUNIplLuWJ7I9hBybzZX,0.248,0.153,0.0992,sad
4gLro52WoEK40Y7CZn6mIK,0.846,0.357,0.608,relaxed
351FWG8tFK5ftLTjWHBzZ3,0.638,0.392,0.259,sad
1SUrJsbHbFxM9iRtrV6rbi,0.675,0.298,0.48,relaxed
0O02Qjysvbdzvlb919hXr9,0.434,0.713,0.127,sad
5Ekl5FAyUZNf2SaJjHG7qY,0.379,0.949,0.203,angry
15EFDhVPZN6UCBv2FEuwie,0.628,0.783,0.53,relaxed
2VQUtkqHTXKY5rm81PZEtk,0.712,0.654,0.548,relaxed
7IwFA0HPOBCoQT5qzP0jDN,0.595,0.34,0.79,relaxed
7mjpTAOF23vrpTU5B1pqsT,0.258,0.414,0.216,relaxed
4tdGyzQ3WqygwxOEpbQ8eo,0.704,0.907,0.712,happy
5Xx5ZhqPXogLLbVhAAoMWE,0.34,0.959,0.38,angry
4uytiW8D73yWQHkg1PzYlB,0.427,0.377,0.245,sad
1ryN1lUyInxWIqAp0VoqLz,0.375,0.717,0.224,sad
1oZdkVrnk8J4ZjKCvu3UEs,0.503,0.465,0.213,relaxed
1E07QPcmjdGIe8F0Q4ZXtT,0.55,0.796,0.841,happy
7cLN98e38y2BLy0H4I2QWk,0.356,0.312,0.0669,sad
2BYJqkXd5yWQkNmqn6CMBx,0.599,0.848,0.954,happy
1g422OzRyFhcRH1yMWaW14,0.519,0.501,0.332,relaxed
0GF8ScIlFBcK3lgrqqPc3r,0.546,0.721,0.196,sad
3RcrFgETR1QGjzV6ZzIRBy,0.629,0.949,0.719,happy
3l8AksMKUIO35TXrn115Lp,0.494,0.0968,0.192,relaxed
17CEV2efL5t6TWx7pis3iL,0.443,0.387,0.182,angry
0HtTmvEzJVpEDkg7mARpxD,0.338,0.399,0.227,sad
0WDjf1JHa22EYZFtI5SQDv,0.489,0.843,0.42,happy
3MrWxJaD2AT0W9DjWF64Vm,0.45,0.656,0.782,happy
6lfdNOGyPwrLEG8NLb9zrf,0.261,0.908,0.716,happy
23f0ock5UHLyf9wxx0KnHm,0.46,0.404,0.197,relaxed
1skZbRX6ZDmXwkKAPpb9UU,0.356,0.774,0.0608,sad
6hNA4yDJr0hGn0TlnmRVUQ,0.298,0.96,0.105,sad
4AeTqU130SqQqWKuiLMcOJ,0.632,0.904,0.803,angry
3PkI9CSvY3oGq95KkEVKjg,0.431,0.269,0.469,sad
6scWokfCOYVo9UDWsgd9F2,0.566,0.758,0.502,happy
1Lj9AXVnxwolO2QZuqBoAx,0.383,0.166,0.309,relaxed
6Z77oDcn6iI1MHFCBPjl24,0.364,0.861,0.16,sad
4pbttomP9HR41J1Bop60n9,0.554,0.855,0.6,sad
2YgW2VVOwQItMkKW07fMt8,0.319,0.506,0.121,relaxed
2EM9zpAc7PVeoAydmbfVIL,0.751,0.731,0.973,happy
3ZXL2lrkp5fhngxjnqQwYk,0.464,0.624,0.301,sad
3stnrhzN0lzZFskbaZ5sEw,0.734,0.668,0.651,happy
3bhZuw0gZRLEOGeggjWzpP,0.492,0.438,0.204,relaxed
4tTpmg8AGcChIUnuio4CtR,0.801,0.601,0.426,happy
1GJgoTGiGtQ06yYFHskUh6,0.391,0.405,0.333,relaxed
5qR5b6Coq6srVHsa7vi7a0,0.313,0.733,0.49,sad
6PmckFG2BhEELc5OM7O7DS,0.354,0.62,0.184,happy
5ESrEI72lPe63TtHC0q4kH,0.688,0.543,0.318,relaxed
1ztI9OR1XCfK7Pem6dQbG0,0.41,0.871,0.196,angry
3olub0N0g8YIBH3i323cdU,0.41,0.308,0.492,sad
4z7Ja0RNran3XpIvc1PIQz,0.432,0.637,0.187,sad
03oFUnZ1LYbAyeeOYj4SaG,0.549,0.519,0.228,sad
3IEzreL1rgY1oIYQJJSJcy,0.478,0.266,0.193,relaxed
70ZOFZ8cbS7bc7TFCwoVi2,0.643,0.263,0.339,happy
6X9JhNt0bJeuWqJZjVbkCw,0.466,0.463,0.453,relaxed
5MzhfnyleWwDozKzGQHBdN,0.598,0.837,0.467,angry
3Xqwyq8S0IPRbgiQ4Px1tn,0.731,0.174,0.484,relaxed
2VMwXqG9wtsitGckdwYxEe,0.371,0.491,0.324,sad
3dOfHE5J4Qsj1hJ35vnfn4,0.39,0.443,0.345,relaxed
3sKTvZ2Xfr1dsnWhgTfIf8,0.397,0.639,0.291,angry
2SjfNav0BXkmaAIChK2tko,0.197,0.952,0.0524,angry
3mFg1Hn5faLMFK4HNDjhnc,0.695,0.736,0.147,angry
3RQkyuFw2g9aLw0bqNatE0,0.126,0.628,0.126,sad
3hoNWNGpZrwlSKSemkvgBu,0.606,0.967,0.762,angry
1kmSeywVbnlXWMO2c8wa20,0.435,0.223,0.0905,sad
0fhbROIcpVRWSBjuIKTKm6,0.588,0.862,0.895,happy
73PeJULcxI9PyIb1zlcOIo,0.463,0.734,0.351,angry
6Tdkn9doJ1eiWLH2njMN5X,0.781,0.548,0.755,relaxed
42iLNNwGl2aikdRxEmD09n,0.447,0.41,0.475,sad
70OU4ix8Y9kecFMpwTW10T,0.411,0.214,0.119,sad
3u1e39z32J9PxERuEwuD9j,0.641,0.676,0.535,relaxed
0at89DgpVeImkVrQ0htbVm,0.218,0.994,0.112,angry
2Y2q7PkD7lvuWr8YaZfWuv,0.856,0.754,0.722,happy
4fwVyP1i3qxA4U2ADP6lHK,0.491,0.99,0.112,angry
3UzO2XqkuoVtoD2diEbBZu,0.252,0.994,0.165,angry
30cSNer6TV8x2utjULVeQ5,0.677,0.671,0.527,happy
1JTGcgqTtzS1HdBTxJrLlw,0.473,0.354,0.466,relaxed
6YkRmQJi1221yNZNYfePCL,0.68,0.433,0.412,relaxed
5j89K1LPP8YTuhZWKUgr9I,0.44,0.902,0.734,happy
01drW5lmrI1SWrSkDzivsj,0.708,0.635,0.387,happy
63oVkEVfk5KcFGdXVoA9NA,0.378,0.271,0.197,sad
6O2mR6QeF3F8BZDsXEqc4G,0.565,0.709,0.203,relaxed
1BxkyysLoXoDTrvtD7WDRA,0.505,0.888,0.78,angry
1360oA6YJXktFWEmVVsU99,0.372,0.634,0.509,angry
6G6ivzHJPUfrXwvdvnqWzW,0.301,0.27,0.197,relaxed
03Yv8adIIOsRACDHLUYS9l,0.555,0.946,0.568,angry
6jtF8RDq04cMODupOyLwdi,0.364,0.752,0.0394,sad
3LwfE3USKwANPjPz34iGDZ,0.27,0.91,0.397,angry
656TZu3G6rnfK9m2Y0zR6g,0.391,0.797,0.369,sad
5lCRPA4XEg4VPbNu0lDHBA,0.717,0.373,0.538,relaxed
0HSO9R3uK9nXAjESTksaLV,0.317,0.657,0.0355,angry
0HihdY4f61xE1BnrzTin69,0.588,0.879,0.821,sad
5rRFwd9u7iU1DQ8HwPM7iQ,0.702,0.716,0.867,happy
50q7iwprDl2WBAhHdCU1pg,0.249,0.491,0.048,angry
1SSk8p8JlSOXniecPGCyRW,0.57,0.368,0.362,sad
6qxJcZgS7z2aBSwC4PNxVA,0.55,0.428,0.676,sad
1zW2csx1vVJrKfvDrFQNVt,0.594,0.889,0.8,happy
36vTL8WP4ZoD1bbUaW0V3E,0.545,0.467,0.444,sad
1UH5ctIcXElgMutii86EWF,0.829,0.592,0.721,happy
5Qhy5MYSkAMRVgTrABOlp7,0.515,0.641,0.315,angry
5Md11uzTcHNXMWOJAz60Zd,0.302,0.957,0.159,angry
0Kd96idEL2xXYoSbuvCLfa,0.53,0.981,0.427,angry
1tP8xYiLPDNAvvIuertOHt,0.722,0.601,0.47,happy
2isU1JVaBdjfu688Z9EWNt,0.763,0.779,0.982,happy
2PeyQvyaViallofbtwS4PL,0.663,0.425,0.377,sad
2hIQXijVzbLaHVbHnCO0j3,0.382,0.447,0.313,relaxed
2aUYqnBXYV2xc2aO0gn5oC,0.51,0.976,0.928,angry
37ZxTNWjo9Wp2JnHawwmz8,0.758,0.445,0.515,sad
7qTZ3NYt0p2Bdyaq4YS6UL,0.333,0.935,0.516,happy
4dns9UEYXX2BTPHK6BGQ2M,0.638,0.955,0.415,happy
4AuklilJZW4D3IrWpirfeY,0.383,0.246,0.113,relaxed
0TvWULuyrFnu5PmBfDaesd,0.627,0.504,0.135,sad
1CmOgWohDQJyLjzdSZ27mp,0.367,0.143,0.124,sad
5hXrzcOyANf6KuNUPnv269,0.698,0.638,0.816,happy
0bGUHUjU8IZxH2NugIjTX9,0.843,0.492,0.943,relaxed
75n8sNOULVhrShcpEeEWn1,0.516,0.804,0.639,happy
3TmnUIbelFiDzrhZqavHU0,0.589,0.447,0.789,happy
4PyhlL1vrSvPlhYLdphszr,0.677,0.935,0.965,happy
7ArM7xm1YLiXzPxDlFRARB,0.331,0.498,0.153,angry
5at039gZfHTvOK3gSLni5m,0.848,0.692,0.584,happy
3YuftIhLOyNyL9G29gpyB0,0.586,0.866,0.276,sad
6q1aLwkZm2f36t1yr9JMVn,0.553,0.832,0.375,angry
0cSlKH8BR5r8Q9k8NoKkdD,0.584,0.83,0.646,sad
3ygA3p2qb96FuzDLRXFwIN,0.82,0.86,0.862,happy
2pneYqXn9wsl94J2e7XW5A,0.53,0.37,0.264,sad
131RmhQ2mHtY29K1xX3SHW,0.444,0.841,0.796,happy
4JIfgJkxaWu9I2gdNR3wi5,0.283,0.868,0.077,sad
6XxxO54L5nXSZr93mVqmv7,0.676,0.879,0.392,angry
6enyjxrSOltTLmuVhZBhfW,0.421,0.135,0.107,sad
0dl6nGOQLXzcJ9eKOLrtCE,0.338,0.793,0.128,sad
0LoLvmvdF23Zj29Jg4ZNkX,0.522,0.958,0.57,happy
6bg2E3iGJlZrGE0gJlSddf,0.466,0.992,0.067,angry
6SFL3a2JotvZFwTiggc4cb,0.227,0.985,0.606,angry
59XqA0QB5YCTflfzZ6SYk0,0.55,0.474,0.5,relaxed
7j7LeOIVvfa3FB8m83unIU,0.661,0.925,0.929,happy
2zUIViKCzgS0VrLqqqLpfj,0.625,0.359,0.0798,relaxed
6EN0QhYV8q41mBGdhy8o3n,0.558,0.396,0.329,sad
7m5Kf3oIucLx7VqvKNijMP,0.46,0.396,0.0599,sad
2yL4HyjxwC8RrVeH4Xzq7Y,0.268,0.408,0.323,sad
34BR6uyvgEk9qw2j99jy45,0.319,0.199,0.223,sad
4ZBYLOcSkmrBpctsQfBkWs,0.651,0.514,0.767,sad
0goEaYw1cI7ubi2YO2WMFJ,0.803,0.927,0.385,relaxed
69Kzq3FMkDwiSFBQzRckFD,0.696,0.628,0.701,sad
4SoRvuR09go03chQROV80q,0.18,0.789,0.635,sad
5CgCxjb2BEO8HfBDsBSr9l,0.698,0.931,0.882,happy
0FbvaiqG0UHSVzAl1p4Nmg,0.339,0.995,0.254,angry
437ShA8eBSfBmezIP9MeX1,0.56,0.935,0.383,angry
5SZcMOL2Uy4r9x3s7iBAbr,0.301,0.664,0.534,sad
0J55SU2LQDDhvQ1oqWQSWf,0.232,0.512,0.0473,sad
1gcESexgftSuLuML57Y69q,0.787,0.472,0.824,happy
6EHuOufBeL6vk3TvVJB5qo,0.527,0.48,0.706,happy
4RY96Asd9IefaL3X4LOLZ8,0.902,0.72,0.805,happy
6TPuL0IRzvOypCzd3cPuUc,0.571,0.856,0.658,relaxed
15DLl1r2zi07Ssq5RT1yT0,0.382,0.996,0.327,angry
2wiRaJG78MwRqBWnDSoO4H,0.318,0.919,0.186,angry
2jFGEKZAXF8LtUSSzrg2Th,0.679,0.599,0.308,relaxed
7erbg7YtuQiA7O13Q12ttu,0.477,0.971,0.255,angry
3aCRrvADMjFjZq1x8dWD0t,0.582,0.88,0.521,happy
5lOV1OnHMswQkdYsiWlQTo,0.513,0.907,0.383,angry
36YJWsgSCEMFsv9Y2jxI4U,0.387,0.822,0.541,angry
1w4x51wQ4sPrvET6ahUkhq,0.324,0.931,0.507,angry
7G4mN7ip5jrglGGUOTmC9Z,0.472,0.483,0.372,sad
5clUjbxHSe1IEJX7LEH3rv,0.42,0.885,0.68,happy
32le5VSoeqPmuVYZGE6b6a,0.437,0.704,0.522,relaxed
0PhxP19seKYf1fAUC1H3bS,0.73,0.427,0.724,happy
2zk2mZ0Sn19Wfd2xsyW9Ny,0.544,0.539,0.595,relaxed
25suYHVUwWFTG6G31kuhZH,0.475,0.576,0.524,angry
0uwNtbl80CvP4EFio32PYv,0.564,0.598,0.555,relaxed
1rSo624QuuCteNxAzsU3SV,0.532,0.943,0.371,angry
4GaDfEyPiptHIiVqQQlcTO,0.351,0.814,0.0425,sad
6QelZAWGXoXr9mnNQAY1Cf,0.622,0.543,0.515,relaxed
1JINh9TIQmH7cLowKM4fUV,0.674,0.401,0.222,relaxed
0hJPZ0v8QxRwGIKiMGKE1G,0.655,0.611,0.555,relaxed
5g27jHKzEGQiVqJPrPqQXS,0.498,0.549,0.472,sad
39SyB2NWiRlMtcKrI2rr4k,0.76,0.745,0.921,happy
1LMxJZqqlUWjsKFw9dtv5d,0.393,0.688,0.0758,sad
1AoKZAIJ8Aj7Cq6aJvsbr6,0.561,0.689,0.539,relaxed
3QEkDMcjzFuDc7th5Drozm,0.577,0.866,0.665,sad
74NBrEJMp3gVFfeWiOIzJi,0.52,0.461,0.139,sad
2UKkLqST2xWpK8n1b0Xr5Z,0.476,0.584,0.417,relaxed
4hLk7Bjz1XJWNDiqovvgBW,0.303,0.47,0.563,sad
5QD28FqaM3jTfsqWwvRZwv,0.851,0.92,0.545,angry
2QMq6HyOJyOkIlkIyL4PlR,0.664,0.494,0.396,sad
59CLe8stbcx4XYBWdsfbwK,0.442,0.922,0.855,happy
4gT8lyyMbQGPl7DXZCq5Pn,0.733,0.498,0.645,relaxed
4M4Vw1dEDTnWUcC5DJxV38,0.63,0.331,0.612,happy
4itBGCTBCeeTJz47dsQqTJ,0.515,0.915,0.773,happy
0TIfMyq3MtmQhNJVXJKcJP,0.482,0.999,0.0615,angry
1TEZWG1FdjzDdercCguTwj,0.573,0.929,0.284,angry
4LTtLIIrq1krMtYsb4x1dz,0.469,0.797,0.376,relaxed
1OSgxqD00RizIDSXTsUHpM,0.736,0.535,0.396,relaxed
0EVUHaWnDGiCOEo7tAnvzc,0.628,0.202,0.337,relaxed
764gKnydqTR6pQCkGLl1o2,0.714,0.481,0.523,sad
4l3zi35EzEv8L7xLZ9jEcJ,0.772,0.548,0.648,happy
7b2cBdbLTa2YSmfe3NEivL,0.237,0.163,0.0379,relaxed
29jmo4Awj9WdrcQ1AK8ghv,0.856,0.454,0.792,sad
2vG1yrWSMiL6egg6w4e9ma,0.765,0.831,0.809,happy
4HVGC52IogHANcKFA0QYiT,0.778,0.618,0.693,happy
2Rd31T9esnXoTbILyx7EGa,0.786,0.414,0.674,relaxed
5bq9n41pwbgvD6Mr56Rmsb,0.468,0.332,0.139,relaxed
2cCarSMb0TKG9KhuXHN1v9,0.417,0.979,0.617,angry
2xnSLJOZAh1eTEkBJHcuYP,0.501,0.965,0.72,angry
1VS6BYKweyrXaouFwSdgco,0.555,0.259,0.0666,relaxed
18pNWsGGX0wUmvYtc8Qo0p,0.487,0.931,0.754,happy
5acN8jpLdnUBev2tymzF5D,0.589,0.65,0.675,relaxed
34rOW0yx7mEBKfvI8b2wSK,0.773,0.673,0.925,happy
0vwCaq6juiCDaXmG1DaWoI,0.297,0.461,0.181,relaxed
0NWWDumjD2TCrR6iV6ZFgR,0.904,0.944,0.931,happy
4b5gJLLoofwO4OKhqJe33F,0.705,0.656,0.674,relaxed
5rzr3lYGJiw3OXEg8imWgH,0.748,0.569,0.967,happy
3xOE5ciDmfQ0VY3WahE0eJ,0.404,0.968,0.639,happy
6tghU970AKZkWdKICobMtg,0.434,0.441,0.355,sad
5mCo4K10tQf80jq6qHUqSQ,0.488,0.68,0.761,relaxed
6VaUh9WjvgMB3OkFopXVWw,0.558,0.272,0.282,relaxed
2FqDEb5wkhtwSl8H2erumv,0.526,0.845,0.702,angry
21aDHnHXtZqnxqLaD0chkG,0.104,0.133,0.0298,relaxed
1AMA44rx0EzLvo5XUOfozb,0.223,0.126,0.0389,sad
5bcjREGkqwlYD272fyhwc6,0.54,0.53,0.497,relaxed
3I1DVI1Bllke45hTQke9ux,0.656,0.309,0.245,relaxed
2O0Z8Zgf57YOhseP8hMc9m,0.0778,0.198,0.0391,sad
29OmmU1vDlQkrh7oy9Le1J,0.692,0.384,0.5,sad
6u4QEKva1621fa87Lzs4qu,0.506,0.246,0.227,sad
0eOmeyp6CdYKkKQZg5lX98,0.621,0.726,0.319,happy
6vNjiFxHoviyyMBBT9SFRg,0.55,0.337,0.153,sad
6rRIRMEhVclbTleCJQsrPm,0.562,0.896,0.362,angry
7MMbYOpnyQU4CzPqK7Tu2x,0.587,0.673,0.151,sad
1BlqtXbfcPlehjsJaNqOIT,0.749,0.676,0.486,sad
7LnDfoRFeMhrPc795W07jk,0.618,0.669,0.761,angry
2Ca3f6KZiBrlLD86qpLltG,0.45,0.403,0.0871,sad
1DWDBEou20xXJQ3By1nu0q,0.428,0.942,0.256,angry
714hERk9U1W8FMYkoC83CO,0.791,0.733,0.962,happy
5waEBVOKDg69xggDA1Zo14,0.464,0.687,0.479,happy
4Dr5E6cgmQ484OQMDCZ7z0,0.398,0.664,0.19,relaxed
28XN8ncs0OBodA23W4ysZg,0.192,0.912,0.192,angry
6tBDuc4rqrJt8FkQafww2z,0.377,0.319,0.222,sad
1xLXeknuy2AQHLSjpdq4tm,0.766,0.726,0.964,happy
6C7ZgThn6Yan5MTZdAEEFw,0.791,0.759,0.619,angry
3hLLaon3UqalX6ax3yU9iu,0.427,0.467,0.128,sad
5txrJzhPIrRqfvtnvZGcbX,0.804,0.57,0.899,happy
28wARFXXsTUWhOePUw2aCB,0.657,0.634,0.675,relaxed
7MFsv2upMYO0hXJ78eX62j,0.391,0.671,0.685,angry
5Rv5TrAICmaHYKwANplEQH,0.611,0.577,0.343,relaxed
2agPprfhcGdMELegfTFIrS,0.272,0.851,0.679,angry
4RNEfrpALlfQ46hWAamoH7,0.773,0.869,0.877,angry
